cycle,state,date,days_to_election,est_dem_share,est_rep_share,est_margin,est_dem_lo,est_dem_hi,est_margin_lo,est_margin_hi,method,confidence,counties_used,counties_total,coverage_share,coverage_electorate,ballots_used,baseline_dem_share,lean_vs_baseline,geo_dem_share,mail_adjustment,mail_share,mail_reach,measured_fraction,modelled_fraction,estimate_basis,state_has_party_reg,source_name,retrieved_at
2024,SC,2024-10-27,9,0.4391,0.5609,-0.1218,0.3791,0.4991,-0.2418,-0.0018,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,808705,0.4094,0.0064,0.4158,0.0233,0.0898,0.0289,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-10-28,8,0.4356,0.5644,-0.1289,0.3756,0.4956,-0.2489,-0.0089,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,939303,0.4094,0.0060,0.4154,0.0202,0.0776,0.0290,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-10-29,7,0.4343,0.5657,-0.1314,0.3743,0.4943,-0.2514,-0.0114,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1069169,0.4094,0.0058,0.4152,0.0191,0.0740,0.0315,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-10-30,6,0.4330,0.5670,-0.1341,0.3730,0.4930,-0.2541,-0.0141,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1190896,0.4094,0.0056,0.4150,0.0179,0.0701,0.0333,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-10-31,5,0.4320,0.5680,-0.1359,0.3720,0.4920,-0.2559,-0.0159,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1306145,0.4094,0.0054,0.4148,0.0172,0.0678,0.0352,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-11-01,4,0.4309,0.5691,-0.1381,0.3709,0.4909,-0.2581,-0.0181,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1444709,0.4094,0.0054,0.4148,0.0161,0.0639,0.0368,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-11-02,3,0.4303,0.5697,-0.1394,0.3703,0.4903,-0.2594,-0.0194,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1568249,0.4094,0.0054,0.4148,0.0155,0.0616,0.0384,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-11-03,2,0.4306,0.5694,-0.1387,0.3706,0.4906,-0.2587,-0.0187,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1570816,0.4094,0.0055,0.4148,0.0158,0.0631,0.0395,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-11-04,1,0.4311,0.5689,-0.1377,0.3711,0.4911,-0.2577,-0.0177,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1574607,0.4094,0.0055,0.4149,0.0163,0.0654,0.0410,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,SC,2024-11-05,0,0.4317,0.5683,-0.1365,0.3717,0.4917,-0.2565,-0.0165,pres2024-2party-county-weighted+mail-selection,medium,46,46,1.0000,1.0000,1579112,0.4094,0.0055,0.4149,0.0168,0.0680,0.0428,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-16,20,0.4016,0.5984,-0.1967,0.3416,0.4616,-0.3167,-0.0767,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,215936,0.3494,0.0013,0.3507,0.0510,0.1854,0.0132,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-17,19,0.3814,0.6186,-0.2373,0.3214,0.4414,-0.3573,-0.1173,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,386000,0.3494,0.0007,0.3501,0.0312,0.1142,0.0146,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-18,18,0.3712,0.6288,-0.2577,0.3112,0.4312,-0.3777,-0.1377,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,558391,0.3494,-0.0011,0.3483,0.0228,0.0837,0.0155,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-19,17,0.3720,0.6280,-0.2561,0.3120,0.4320,-0.3761,-0.1361,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,654223,0.3494,0.0025,0.3519,0.0200,0.0736,0.0159,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-21,15,0.3690,0.6310,-0.2620,0.3090,0.4290,-0.3820,-0.1420,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,820564,0.3494,0.0025,0.3519,0.0171,0.0630,0.0171,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-22,14,0.3678,0.6322,-0.2644,0.3078,0.4278,-0.3844,-0.1444,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,988462,0.3494,0.0032,0.3526,0.0151,0.0561,0.0183,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-23,13,0.3666,0.6334,-0.2668,0.3066,0.4266,-0.3868,-0.1468,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,1143192,0.3494,0.0034,0.3527,0.0139,0.0515,0.0195,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-24,12,0.3661,0.6339,-0.2679,0.3061,0.4261,-0.3879,-0.1479,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,1292095,0.3494,0.0038,0.3532,0.0128,0.0479,0.0205,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-25,11,0.3648,0.6352,-0.2704,0.3048,0.4248,-0.3904,-0.1504,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,1450599,0.3494,0.0035,0.3528,0.0120,0.0448,0.0215,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-26,10,0.3654,0.6346,-0.2692,0.3054,0.4254,-0.3892,-0.1492,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,1555231,0.3494,0.0045,0.3539,0.0115,0.0433,0.0223,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-28,8,0.3656,0.6344,-0.2687,0.3056,0.4256,-0.3887,-0.1487,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,1712441,0.3494,0.0053,0.3547,0.0110,0.0414,0.0234,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-29,7,0.3664,0.6336,-0.2673,0.3064,0.4264,-0.3873,-0.1473,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,1875293,0.3494,0.0065,0.3559,0.0104,0.0395,0.0245,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-30,6,0.3670,0.6330,-0.2660,0.3070,0.4270,-0.3860,-0.1460,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,2037440,0.3494,0.0075,0.3569,0.0101,0.0385,0.0260,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TN,2024-10-31,5,0.3676,0.6324,-0.2648,0.3076,0.4276,-0.3848,-0.1448,pres2024-2party-county-weighted+mail-selection,medium,95,95,1.0000,1.0000,2214870,0.3494,0.0085,0.3579,0.0097,0.0371,0.0272,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-09-29,37,0.4412,0.5588,-0.1176,0.2912,0.5912,-0.4176,0.1824,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,1596,0.4306,-0.1894,0.2412,0.2000,0.9925,0.0001,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-09-30,36,0.4840,0.5160,-0.0320,0.3340,0.6340,-0.3320,0.2680,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,4215,0.4306,-0.1466,0.2840,0.2000,0.9964,0.0004,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-01,35,0.4809,0.5191,-0.0382,0.3309,0.6309,-0.3382,0.2618,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,5727,0.4306,-0.1497,0.2809,0.2000,0.9963,0.0005,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-02,34,0.5066,0.4934,0.0132,0.3566,0.6566,-0.2868,0.3132,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,9245,0.4306,-0.1240,0.3066,0.2000,0.9976,0.0008,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-03,33,0.5207,0.4793,0.0415,0.3707,0.6707,-0.2585,0.3415,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,13159,0.4306,-0.1099,0.3207,0.2000,0.9983,0.0012,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-04,32,0.5446,0.4554,0.0892,0.3946,0.6946,-0.2108,0.3892,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,18016,0.4306,-0.0860,0.3446,0.2000,0.9988,0.0016,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-05,31,0.5549,0.4451,0.1099,0.4049,0.7049,-0.1901,0.4099,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,19432,0.4306,-0.0757,0.3549,0.2000,0.9989,0.0017,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-06,30,0.5539,0.4461,0.1078,0.4039,0.7039,-0.1922,0.4078,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,19544,0.4306,-0.0767,0.3539,0.2000,0.9989,0.0017,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-07,29,0.5620,0.4380,0.1241,0.4120,0.7120,-0.1759,0.4241,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,28932,0.4306,-0.0686,0.3620,0.2000,0.9992,0.0026,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-08,28,0.5899,0.4101,0.1797,0.4399,0.7399,-0.1203,0.4797,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,39157,0.4306,-0.0408,0.3899,0.2000,0.9994,0.0035,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-09,27,0.5862,0.4138,0.1723,0.4362,0.7362,-0.1277,0.4723,pres2024-2party-county-weighted+mail-selection,low,254,254,1.0000,1.0000,47003,0.4306,-0.0444,0.3862,0.2000,0.9995,0.0042,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-06T22:20:04+00:00
2024,TX,2024-10-10,26,0.6031,0.3969,0.2062,0.5431,0.6631,0.0862,0.3262,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,61940,0.4306,-0.0275,0.4031,0.2000,0.9996,0.0055,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-11,25,0.6084,0.3916,0.2168,0.5484,0.6684,0.0968,0.3368,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,73909,0.4306,-0.0222,0.4084,0.2000,0.9997,0.0066,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-12,24,0.6168,0.3832,0.2336,0.5568,0.6768,0.1136,0.3536,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,78915,0.4306,-0.0138,0.4168,0.2000,0.9997,0.0070,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-13,23,0.6163,0.3837,0.2326,0.5563,0.6763,0.1126,0.3526,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,79614,0.4306,-0.0143,0.4163,0.2000,0.9997,0.0071,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-14,22,0.6200,0.3800,0.2401,0.5600,0.6800,0.1201,0.3601,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,86762,0.4306,-0.0106,0.4200,0.2000,0.9997,0.0077,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-15,21,0.6195,0.3805,0.2390,0.5595,0.6795,0.1190,0.3590,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,102549,0.4306,-0.0111,0.4195,0.2000,0.9998,0.0091,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-16,20,0.6245,0.3755,0.2490,0.5645,0.6845,0.1290,0.3690,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,119544,0.4306,-0.0061,0.4245,0.2000,0.9998,0.0106,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-17,19,0.6266,0.3734,0.2533,0.5666,0.6866,0.1333,0.3733,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,136201,0.4306,-0.0040,0.4266,0.2000,0.9998,0.0121,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-18,18,0.6286,0.3714,0.2573,0.5686,0.6886,0.1373,0.3773,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,152327,0.4306,-0.0020,0.4286,0.2000,0.9999,0.0136,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-19,17,0.6310,0.3690,0.2620,0.5710,0.6910,0.1420,0.3820,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,160730,0.4306,0.0004,0.4310,0.2000,0.9999,0.0143,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-20,16,0.6305,0.3695,0.2610,0.5705,0.6905,0.1410,0.3810,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,161982,0.4306,-0.0001,0.4305,0.2000,0.9999,0.0144,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,TX,2024-10-21,15,0.4685,0.5315,-0.0629,0.4085,0.5285,-0.1829,0.0571,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,1112044,0.4306,-0.0072,0.4234,0.0451,0.1659,0.0164,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-22,14,0.4508,0.5492,-0.0984,0.3908,0.5108,-0.2184,0.0216,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,1996043,0.4306,-0.0068,0.4238,0.0270,0.0997,0.0177,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-23,13,0.4453,0.5547,-0.1093,0.3853,0.5053,-0.2293,0.0107,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,2850176,0.4306,-0.0060,0.4246,0.0207,0.0771,0.0196,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-24,12,0.4427,0.5573,-0.1147,0.3827,0.5027,-0.2347,0.0053,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,3644731,0.4306,-0.0052,0.4254,0.0173,0.0647,0.0210,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-25,11,0.4407,0.5593,-0.1186,0.3807,0.5007,-0.2386,0.0014,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,4507733,0.4306,-0.0048,0.4258,0.0149,0.0559,0.0224,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-26,10,0.4404,0.5596,-0.1193,0.3804,0.5004,-0.2393,0.0007,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,5156750,0.4306,-0.0038,0.4268,0.0136,0.0512,0.0235,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-27,9,0.4405,0.5595,-0.1189,0.3805,0.5005,-0.2389,0.0011,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,5479281,0.4306,-0.0030,0.4276,0.0129,0.0488,0.0238,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-28,8,0.4400,0.5600,-0.1201,0.3800,0.5000,-0.2401,-0.0001,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,6228042,0.4306,-0.0026,0.4281,0.0119,0.0452,0.0251,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-29,7,0.4402,0.5598,-0.1196,0.3802,0.5002,-0.2396,0.0004,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,6912655,0.4306,-0.0017,0.4289,0.0112,0.0428,0.0264,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-30,6,0.4410,0.5590,-0.1181,0.3810,0.5010,-0.2381,0.0019,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,7552471,0.4306,-0.0004,0.4302,0.0108,0.0414,0.0278,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-10-31,5,0.4418,0.5582,-0.1165,0.3818,0.5018,-0.2365,0.0035,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,8158109,0.4306,0.0007,0.4314,0.0104,0.0400,0.0291,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,TX,2024-11-01,4,0.4422,0.5578,-0.1156,0.3822,0.5022,-0.2356,0.0044,pres2024-2party-county-weighted+mail-selection,medium,254,254,1.0000,1.0000,9058436,0.4306,0.0018,0.4324,0.0098,0.0378,0.0305,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,VA,2024-11-05,0,0.5807,0.4193,0.1615,0.5207,0.6407,0.0415,0.2815,pres2024-2party-county-weighted+mail-selection,medium,133,133,1.0000,1.0000,2376938,0.5295,0.0107,0.5402,0.0405,0.2180,0.1175,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,WI,2024-10-02,34,0.5105,0.4895,0.0211,0.4505,0.5705,-0.0989,0.1411,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,99283,0.4956,0.0149,0.5105,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-03,33,0.5138,0.4862,0.0275,0.4538,0.5738,-0.0925,0.1475,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,116452,0.4956,0.0181,0.5138,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-04,32,0.5135,0.4865,0.0271,0.4535,0.5735,-0.0929,0.1471,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,130636,0.4956,0.0179,0.5135,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-05,31,0.5124,0.4876,0.0248,0.4524,0.5724,-0.0952,0.1448,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,141886,0.4956,0.0168,0.5124,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-06,30,0.5122,0.4878,0.0244,0.4522,0.5722,-0.0956,0.1444,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,142464,0.4956,0.0166,0.5122,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-07,29,0.5121,0.4879,0.0242,0.4521,0.5721,-0.0958,0.1442,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,143115,0.4956,0.0165,0.5121,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-08,28,0.5132,0.4868,0.0264,0.4532,0.5732,-0.0936,0.1464,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,168463,0.4956,0.0176,0.5132,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-10,26,0.5142,0.4858,0.0284,0.4542,0.5742,-0.0916,0.1484,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,199206,0.4956,0.0186,0.5142,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-11,25,0.5141,0.4859,0.0282,0.4541,0.5741,-0.0918,0.1482,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,212518,0.4956,0.0185,0.5141,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-12,24,0.5150,0.4850,0.0300,0.4550,0.5750,-0.0900,0.1500,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,225486,0.4956,0.0194,0.5150,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-13,23,0.5148,0.4852,0.0296,0.4548,0.5748,-0.0904,0.1496,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,226020,0.4956,0.0192,0.5148,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-14,22,0.5148,0.4852,0.0296,0.4548,0.5748,-0.0904,0.1496,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,226859,0.4956,0.0192,0.5148,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-15,21,0.5147,0.4853,0.0295,0.4547,0.5747,-0.0905,0.1495,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,239997,0.4956,0.0191,0.5147,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-16,20,0.5161,0.4839,0.0321,0.4561,0.5761,-0.0879,0.1521,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,267524,0.4956,0.0204,0.5161,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-17,19,0.5151,0.4849,0.0303,0.4551,0.5751,-0.0897,0.1503,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,283123,0.4956,0.0195,0.5151,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-18,18,0.5163,0.4837,0.0325,0.4563,0.5763,-0.0875,0.1525,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,305344,0.4956,0.0206,0.5163,,,,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-19,17,0.7161,0.2839,0.4322,0.6561,0.7761,0.3122,0.5522,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,323421,0.4956,0.0205,0.5161,0.2000,1.0000,0.0961,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-20,16,0.7160,0.2840,0.4321,0.6560,0.7760,0.3121,0.5521,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,324999,0.4956,0.0204,0.5160,0.2000,1.0000,0.0966,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-21,15,0.7161,0.2839,0.4322,0.6561,0.7761,0.3122,0.5522,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,326124,0.4956,0.0205,0.5161,0.2000,1.0000,0.0969,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-07T22:31:29+00:00
2024,WI,2024-10-22,14,0.7093,0.2907,0.4186,0.6493,0.7693,0.2986,0.5386,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,360372,0.4956,0.0200,0.5157,0.1936,0.9990,0.1070,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,WI,2024-10-23,13,0.6627,0.3373,0.3255,0.6027,0.7227,0.2055,0.4455,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,475460,0.4956,0.0162,0.5118,0.1509,0.7951,0.1123,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
2024,WI,2024-10-24,12,0.6347,0.3653,0.2695,0.5747,0.6947,0.1495,0.3895,pres2024-2party-county-weighted+mail-selection,medium,72,72,1.0000,1.0000,592902,0.4956,0.0142,0.5098,0.1250,0.6764,0.1191,0.0000,1.0000,model,false,electindex-estimate/pres2024-county-returns,2026-09-08T03:04:51+00:00
